ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37211792 -115.470 32.812 8.42 1.7 -115.470 32.812 0.136 15.107
15500385 -115.446 32.785 10.32 2.1 -115.450 32.782 0.172 19.082
15511465 -115.462 32.811 8.70 2.5 -115.467 32.808 0.141 15.689
15511481 -115.465 32.816 9.06 2.0 -115.470 32.813 0.135 15.041
15511497 -115.465 32.816 9.17 1.7 -115.470 32.813 0.135 15.041
15511489 -115.464 32.815 9.09 2.6 -115.469 32.812 0.137 15.195
15511585 -115.462 32.810 9.03 2.4 -115.466 32.807 0.142 15.782
37236208 -115.442 32.775 8.89 2.0 -115.444 32.774 0.182 20.255
37236216 -115.442 32.774 8.93 1.9 -115.444 32.773 0.183 20.348
37236528 -115.452 32.801 8.64 1.2 -115.459 32.796 0.155 17.229
37236536 -115.453 32.801 8.71 1.7 -115.459 32.797 0.154 17.168
15520161 -115.455 32.800 9.09 1.8 -115.460 32.797 0.154 17.138
15530337 -115.440 32.771 9.49 1.1 -115.442 32.770 0.187 20.749
37206381 -115.440 32.771 9.46 1.0 -115.442 32.770 0.187 20.749
15535729 -115.444 32.777 9.36 1.5 -115.446 32.776 0.179 19.947
15535985 -115.444 32.778 9.35 1.8 -115.446 32.777 0.179 19.854
15536001 -115.444 32.777 9.30 1.3 -115.446 32.776 0.179 19.947
15536049 -115.443 32.774 9.48 2.3 -115.444 32.773 0.182 20.287
15536089 -115.444 32.777 9.31 2.0 -115.446 32.776 0.179 19.947
37259648 -115.438 32.779 9.08 1.4 -115.445 32.774 0.181 20.128
37208861 -115.438 32.779 9.12 1.2 -115.445 32.774 0.181 20.128
37259960 -115.452 32.790 9.11 1.1 -115.454 32.789 0.164 18.251
37262864 -115.430 32.766 10.22 1.7 -115.436 32.762 0.196 21.825
37263360 -115.431 32.767 10.07 1.7 -115.437 32.763 0.195 21.671
37263368 -115.431 32.768 10.04 1.9 -115.438 32.764 0.194 21.578
37263616 -115.431 32.769 9.78 2.5 -115.438 32.764 0.193 21.485
37263640 -115.432 32.769 10.03 2.5 -115.438 32.765 0.193 21.424
37263648 -115.433 32.770 10.04 1.7 -115.439 32.766 0.191 21.270
37263664 -115.435 32.773 9.90 1.6 -115.441 32.769 0.188 20.869
37263688 -115.434 32.771 9.81 1.1 -115.440 32.767 0.190 21.116
37263720 -115.434 32.772 9.77 1.8 -115.440 32.768 0.189 21.023
37263752 -115.435 32.773 9.74 1.4 -115.441 32.769 0.188 20.869
37264320 -115.432 32.769 9.90 1.1 -115.438 32.765 0.193 21.424
37264616 -115.443 32.775 9.27 1.3 -115.445 32.774 0.182 20.194
37127356 -115.443 32.774 9.18 1.6 -115.444 32.773 0.182 20.287
37268248 -115.467 32.823 9.34 1.0 -115.474 32.819 0.128 14.269
37268952 -115.429 32.757 10.63 1.4 -115.432 32.755 0.204 22.722
37047935 -115.413 32.731 11.00 1.8 -115.415 32.730 0.235 26.115
37284496 -115.404 32.724 11.02 2.2 -115.409 32.721 0.246 27.315
37284536 -115.403 32.723 11.04 1.6 -115.409 32.719 0.247 27.469
37285272 -115.463 32.810 7.77 1.9 -115.467 32.808 0.141 15.721
37063031 -115.427 32.753 10.87 1.3 -115.430 32.751 0.209 23.216
37065831 -115.438 32.766 7.34 1.5 -115.439 32.765 0.192 21.336
37068087 -115.434 32.769 8.92 1.3 -115.439 32.766 0.192 21.302
37299000 -115.420 32.751 11.02 1.7 -115.427 32.747 0.214 23.829
37300888 -115.464 32.807 9.19 1.1 -115.466 32.806 0.143 15.938
37303880 -115.464 32.818 9.02 1.4 -115.471 32.814 0.134 14.916
37306760 -115.424 32.751 10.24 1.9 -115.428 32.749 0.212 23.585
37308784 -115.438 32.769 8.50 1.7 -115.440 32.768 0.189 21.057
37308912 -115.435 32.763 8.62 1.1 -115.437 32.762 0.196 21.798
37309496 -115.452 32.797 9.23 1.6 -115.457 32.793 0.158 17.601
37309520 -115.452 32.796 9.22 1.9 -115.457 32.793 0.159 17.693
37309696 -115.451 32.796 8.85 1.6 -115.457 32.792 0.160 17.755
37309704 -115.451 32.796 9.02 1.2 -115.457 32.792 0.160 17.755
37309720 -115.452 32.797 8.94 1.4 -115.457 32.793 0.158 17.601
37309728 -115.452 32.797 8.87 1.6 -115.457 32.793 0.158 17.601
37234181 -115.452 32.797 8.93 1.6 -115.457 32.793 0.158 17.601
37309736 -115.453 32.798 8.90 1.7 -115.458 32.795 0.157 17.447
37309744 -115.453 32.798 9.05 1.8 -115.458 32.795 0.157 17.447
37309760 -115.451 32.795 9.07 1.0 -115.456 32.792 0.161 17.847
37309768 -115.451 32.796 9.29 3.2 -115.457 32.792 0.160 17.755
37309776 -115.454 32.799 8.83 2.2 -115.459 32.796 0.156 17.292
37309784 -115.454 32.799 9.07 2.1 -115.459 32.796 0.156 17.292
37309800 -115.450 32.794 9.03 2.4 -115.455 32.790 0.162 18.001
37310040 -115.455 32.801 9.20 1.7 -115.460 32.798 0.153 17.046
37311984 -115.459 32.807 9.04 2.0 -115.464 32.804 0.146 16.244
37312064 -115.459 32.807 8.88 1.5 -115.464 32.804 0.146 16.244
37312072 -115.459 32.806 9.09 2.4 -115.464 32.803 0.147 16.337
37312120 -115.458 32.804 9.26 1.8 -115.462 32.801 0.149 16.584
37312264 -115.456 32.802 9.11 1.5 -115.461 32.799 0.152 16.892
37312272 -115.457 32.803 9.10 2.2 -115.462 32.800 0.151 16.738
37315520 -115.438 32.769 9.45 2.0 -115.440 32.768 0.189 21.057
37317856 -115.424 32.748 11.15 1.5 -115.426 32.746 0.215 23.863
37109591 -115.434 32.765 9.54 1.9 -115.437 32.763 0.195 21.673
